product_id,brand,roaster_name,title,price,currency,product_type,description,availability,sku,url,material,size,color,created_at,updated_at,published_at,weight,primary_image,secondary_images,total_images,roast,finish,grind_size,quantity_per_month,model,material_type,roast_date,origin,subscription_plan
9820302934337,Fluid,Fluidcollective,DEW | Nespresso® compatible coffee capsules,16.0,USD,,"DEW | First Light First Sip Just like morning dew is the first sign of life after a cool night, that first sip of coffee is a ritual that signifies the start of a new day. Mix of berries & roselle, with chocolate and hints of spice 40% KENYA GATUYA AA 30% COLOMBIA HUGO MELO 30% COLOMBIA ALIRIO MUNOZ Ingredient | 100% roasted ground Arabica coffee Best Before | 16 December 2026 10 x 5.6g Nespresso® compatible coffee capsules Nespresso® is a registered trademark owned by Société des Produits Nestlé S.A. Fluid Collective Pte Ltd is not affiliated with Société des Produits Nestlé S.A.",out of stock,49823526879553,https://fluidcollective.co/products/capsules,,,,2024-12-20T04:51:44.000Z,2025-10-05T02:59:46.000Z,2024-12-22T04:46:41.000Z,80 g,https://cdn.shopify.com/s/files/1/0841/5812/0257/files/1_bc0d7695-d097-4ff6-8809-096ac4ca4e0e.png,"[""https://cdn.shopify.com/s/files/1/0841/5812/0257/files/IMG_30352.heic""]",2.0,,,,,,,,,
9999364260161,Fluid,Fluidcollective,"Filter | Luis Octavio Titimbo, Colombia",52.0,USD,,"Luis Octavio Titimbo farms two parcels outside Bruselas, Huila, at 1780 masl. He cultivates approximately 5500 Caturra, 2000 Variedad Colombia, 4500 Pink Bourbon, and 2000 Bourbon Aji trees planted in 2020. Luis shares his wet mill with his stepmother, focusing on careful, small scale processing. For this lot, ripe cherries are handpicked, floated to remove defects, and fermented first in whole cherry for 48 hours in sealed barrels with a one way valve. The coffee is then de pulped and undergoes up to 48 more hours of low oxygen fermentation before a single wash and slow drying. For Luis, quality is tied to care, not just in processing, but in people and the land. By paying pickers well, he ensures the same hands return each harvest, trained to select only ripe cherries. He has also invested in healthier soils and cleaner water systems, treating honey water through a natural water filter and composting coffee pulp with yeast to return as fertiliser. Filter Roast 200g Resting period: 12",out of stock,50748656025921,https://fluidcollective.co/products/filter-alexander-cabrera-colombia-copy,,,,2025-08-26T07:38:45.000Z,2025-10-05T02:59:46.000Z,2025-09-01T02:18:07.000Z,500g,https://cdn.shopify.com/s/files/1/0841/5812/0257/files/7_45fc672e-436b-4fec-b1d8-28919456a877.png,,1.0,,,,,,,,,
9999364260161,Fluid,Fluidcollective,"Filter | Luis Octavio Titimbo, Colombia",52.0,USD,,"Luis Octavio Titimbo farms two parcels outside Bruselas, Huila, at 1780 masl. He cultivates approximately 5500 Caturra, 2000 Variedad Colombia, 4500 Pink Bourbon, and 2000 Bourbon Aji trees planted in 2020. Luis shares his wet mill with his stepmother, focusing on careful, small scale processing. For this lot, ripe cherries are handpicked, floated to remove defects, and fermented first in whole cherry for 48 hours in sealed barrels with a one way valve. The coffee is then de pulped and undergoes up to 48 more hours of low oxygen fermentation before a single wash and slow drying. For Luis, quality is tied to care, not just in processing, but in people and the land. By paying pickers well, he ensures the same hands return each harvest, trained to select only ripe cherries. He has also invested in healthier soils and cleaner water systems, treating honey water through a natural water filter and composting coffee pulp with yeast to return as fertiliser. Filter Roast 200g Resting period: 12",out of stock,50748656058689,https://fluidcollective.co/products/filter-alexander-cabrera-colombia-copy,,,,2025-08-26T07:38:45.000Z,2025-10-05T02:59:46.000Z,2025-09-01T02:18:07.000Z,500g,https://cdn.shopify.com/s/files/1/0841/5812/0257/files/7_45fc672e-436b-4fec-b1d8-28919456a877.png,,1.0,,,,,,,,,
9999364260161,Fluid,Fluidcollective,"Filter | Luis Octavio Titimbo, Colombia",85.0,USD,,"Luis Octavio Titimbo farms two parcels outside Bruselas, Huila, at 1780 masl. He cultivates approximately 5500 Caturra, 2000 Variedad Colombia, 4500 Pink Bourbon, and 2000 Bourbon Aji trees planted in 2020. Luis shares his wet mill with his stepmother, focusing on careful, small scale processing. For this lot, ripe cherries are handpicked, floated to remove defects, and fermented first in whole cherry for 48 hours in sealed barrels with a one way valve. The coffee is then de pulped and undergoes up to 48 more hours of low oxygen fermentation before a single wash and slow drying. For Luis, quality is tied to care, not just in processing, but in people and the land. By paying pickers well, he ensures the same hands return each harvest, trained to select only ripe cherries. He has also invested in healthier soils and cleaner water systems, treating honey water through a natural water filter and composting coffee pulp with yeast to return as fertiliser. Filter Roast 200g Resting period: 12",out of stock,50748656091457,https://fluidcollective.co/products/filter-alexander-cabrera-colombia-copy,,,,2025-08-26T07:38:45.000Z,2025-10-05T02:59:46.000Z,2025-09-01T02:18:07.000Z,1kg,https://cdn.shopify.com/s/files/1/0841/5812/0257/files/7_45fc672e-436b-4fec-b1d8-28919456a877.png,,1.0,,,,,,,,,
9999364260161,Fluid,Fluidcollective,"Filter | Luis Octavio Titimbo, Colombia",85.0,USD,,"Luis Octavio Titimbo farms two parcels outside Bruselas, Huila, at 1780 masl. He cultivates approximately 5500 Caturra, 2000 Variedad Colombia, 4500 Pink Bourbon, and 2000 Bourbon Aji trees planted in 2020. Luis shares his wet mill with his stepmother, focusing on careful, small scale processing. For this lot, ripe cherries are handpicked, floated to remove defects, and fermented first in whole cherry for 48 hours in sealed barrels with a one way valve. The coffee is then de pulped and undergoes up to 48 more hours of low oxygen fermentation before a single wash and slow drying. For Luis, quality is tied to care, not just in processing, but in people and the land. By paying pickers well, he ensures the same hands return each harvest, trained to select only ripe cherries. He has also invested in healthier soils and cleaner water systems, treating honey water through a natural water filter and composting coffee pulp with yeast to return as fertiliser. Filter Roast 200g Resting period: 12",out of stock,50748656124225,https://fluidcollective.co/products/filter-alexander-cabrera-colombia-copy,,,,2025-08-26T07:38:45.000Z,2025-10-05T02:59:46.000Z,2025-09-01T02:18:07.000Z,1kg,https://cdn.shopify.com/s/files/1/0841/5812/0257/files/7_45fc672e-436b-4fec-b1d8-28919456a877.png,,1.0,,,,,,,,,
9999364260161,Fluid,Fluidcollective,"Filter | Luis Octavio Titimbo, Colombia",85.0,USD,,"Luis Octavio Titimbo farms two parcels outside Bruselas, Huila, at 1780 masl. He cultivates approximately 5500 Caturra, 2000 Variedad Colombia, 4500 Pink Bourbon, and 2000 Bourbon Aji trees planted in 2020. Luis shares his wet mill with his stepmother, focusing on careful, small scale processing. For this lot, ripe cherries are handpicked, floated to remove defects, and fermented first in whole cherry for 48 hours in sealed barrels with a one way valve. The coffee is then de pulped and undergoes up to 48 more hours of low oxygen fermentation before a single wash and slow drying. For Luis, quality is tied to care, not just in processing, but in people and the land. By paying pickers well, he ensures the same hands return each harvest, trained to select only ripe cherries. He has also invested in healthier soils and cleaner water systems, treating honey water through a natural water filter and composting coffee pulp with yeast to return as fertiliser. Filter Roast 200g Resting period: 12",out of stock,50748656156993,https://fluidcollective.co/products/filter-alexander-cabrera-colombia-copy,,,,2025-08-26T07:38:45.000Z,2025-10-05T02:59:46.000Z,2025-09-01T02:18:07.000Z,1kg,https://cdn.shopify.com/s/files/1/0841/5812/0257/files/7_45fc672e-436b-4fec-b1d8-28919456a877.png,,1.0,,,,,,,,,
9999364260161,Fluid,Fluidcollective,"Filter | Luis Octavio Titimbo, Colombia",85.0,USD,,"Luis Octavio Titimbo farms two parcels outside Bruselas, Huila, at 1780 masl. He cultivates approximately 5500 Caturra, 2000 Variedad Colombia, 4500 Pink Bourbon, and 2000 Bourbon Aji trees planted in 2020. Luis shares his wet mill with his stepmother, focusing on careful, small scale processing. For this lot, ripe cherries are handpicked, floated to remove defects, and fermented first in whole cherry for 48 hours in sealed barrels with a one way valve. The coffee is then de pulped and undergoes up to 48 more hours of low oxygen fermentation before a single wash and slow drying. For Luis, quality is tied to care, not just in processing, but in people and the land. By paying pickers well, he ensures the same hands return each harvest, trained to select only ripe cherries. He has also invested in healthier soils and cleaner water systems, treating honey water through a natural water filter and composting coffee pulp with yeast to return as fertiliser. Filter Roast 200g Resting period: 12",out of stock,50748656189761,https://fluidcollective.co/products/filter-alexander-cabrera-colombia-copy,,,,2025-08-26T07:38:45.000Z,2025-10-05T02:59:46.000Z,2025-09-01T02:18:07.000Z,1kg,https://cdn.shopify.com/s/files/1/0841/5812/0257/files/7_45fc672e-436b-4fec-b1d8-28919456a877.png,,1.0,,,,,,,,,
9952757678401,Fluid,Fluidcollective,"Filter | Masha, Burundi",24.0,USD,,"Nestled in northern Burundi near the border of Rwanda, the Masha Washing Station is located in the Kayanza region—an area well-known for producing some of the country’s most vibrant coffees. Masha serves as a central processing hub for over 3,200 smallholder farmers in the surrounding community. On average, each of these producers cultivates just 297 coffee trees, making coffee not just a crop, but a vital source of livelihood and income for their families. Once the cherries are harvested and delivered to the station—often on the same day—they are promptly depulped to preserve freshness and quality. The beans then undergo a traditional wet fermentation process, soaking underwater for 12 to 24 hours to break down the mucilage and enhance clarity in the cup. After fermentation, the coffee is carefully washed for approximately two hours to remove any remaining residue. To complete the process, the beans are spread out on raised drying beds or tables, where they are sun-dried for around 20",out of stock,50538308763969,https://fluidcollective.co/products/filter-masha-burundi-1,,,,2025-06-19T03:37:18.000Z,2025-10-05T02:59:46.000Z,2025-06-26T04:40:29.000Z,200g,https://cdn.shopify.com/s/files/1/0841/5812/0257/files/26_5e555744-4418-4e47-9908-baaf1c337432.png,,1.0,,,,,,,,,
9952757678401,Fluid,Fluidcollective,"Filter | Masha, Burundi",24.0,USD,,"Nestled in northern Burundi near the border of Rwanda, the Masha Washing Station is located in the Kayanza region—an area well-known for producing some of the country’s most vibrant coffees. Masha serves as a central processing hub for over 3,200 smallholder farmers in the surrounding community. On average, each of these producers cultivates just 297 coffee trees, making coffee not just a crop, but a vital source of livelihood and income for their families. Once the cherries are harvested and delivered to the station—often on the same day—they are promptly depulped to preserve freshness and quality. The beans then undergo a traditional wet fermentation process, soaking underwater for 12 to 24 hours to break down the mucilage and enhance clarity in the cup. After fermentation, the coffee is carefully washed for approximately two hours to remove any remaining residue. To complete the process, the beans are spread out on raised drying beds or tables, where they are sun-dried for around 20",out of stock,50538308796737,https://fluidcollective.co/products/filter-masha-burundi-1,,,,2025-06-19T03:37:18.000Z,2025-10-05T02:59:46.000Z,2025-06-26T04:40:29.000Z,200g,https://cdn.shopify.com/s/files/1/0841/5812/0257/files/26_5e555744-4418-4e47-9908-baaf1c337432.png,,1.0,,,,,,,,,
9952757678401,Fluid,Fluidcollective,"Filter | Masha, Burundi",24.0,USD,,"Nestled in northern Burundi near the border of Rwanda, the Masha Washing Station is located in the Kayanza region—an area well-known for producing some of the country’s most vibrant coffees. Masha serves as a central processing hub for over 3,200 smallholder farmers in the surrounding community. On average, each of these producers cultivates just 297 coffee trees, making coffee not just a crop, but a vital source of livelihood and income for their families. Once the cherries are harvested and delivered to the station—often on the same day—they are promptly depulped to preserve freshness and quality. The beans then undergo a traditional wet fermentation process, soaking underwater for 12 to 24 hours to break down the mucilage and enhance clarity in the cup. After fermentation, the coffee is carefully washed for approximately two hours to remove any remaining residue. To complete the process, the beans are spread out on raised drying beds or tables, where they are sun-dried for around 20",out of stock,50538308829505,https://fluidcollective.co/products/filter-masha-burundi-1,,,,2025-06-19T03:37:18.000Z,2025-10-05T02:59:46.000Z,2025-06-26T04:40:29.000Z,200g,https://cdn.shopify.com/s/files/1/0841/5812/0257/files/26_5e555744-4418-4e47-9908-baaf1c337432.png,,1.0,,,,,,,,,
8881852580161,Fluid,Fluidcollective,Filter Subscription | Everyday,24.0,USD,,"NOVEMBER SUBSCRIPTION Order deadline: Now until 25 October 2025 Shipping date: 29 October 2025 Our filter subscription is the perfect way to be exposed to the seasonality of coffee. Get first dibs to our latest selections, on rotation each month to have a unique experience. Our filter coffees are roasted slightly on the lighter spectrum to express vibrancy and clarity. Each coffee is specially chosen and prepared by our team before it reaches your doorstep. If you order more than 1 bag of coffee, you will receive different coffees that are contrasting in flavour profile, processing or varietal. *Our subscription requires a minimum commitment of 3 billing cycles. Head over to Subscription FAQs for additional information",out of stock,47246162788673,https://fluidcollective.co/products/filter-subscription,,,,2023-11-15T03:28:43.000Z,2025-10-05T02:59:46.000Z,2024-10-14T07:45:02.000Z,200 g,https://cdn.shopify.com/s/files/1/0841/5812/0257/files/26.png,,1.0,,,,,,,,,1 x 200g bag
9952757678401,Fluid,Fluidcollective,"Filter | Masha, Burundi",24.0,USD,,"Nestled in northern Burundi near the border of Rwanda, the Masha Washing Station is located in the Kayanza region—an area well-known for producing some of the country’s most vibrant coffees. Masha serves as a central processing hub for over 3,200 smallholder farmers in the surrounding community. On average, each of these producers cultivates just 297 coffee trees, making coffee not just a crop, but a vital source of livelihood and income for their families. Once the cherries are harvested and delivered to the station—often on the same day—they are promptly depulped to preserve freshness and quality. The beans then undergo a traditional wet fermentation process, soaking underwater for 12 to 24 hours to break down the mucilage and enhance clarity in the cup. After fermentation, the coffee is carefully washed for approximately two hours to remove any remaining residue. To complete the process, the beans are spread out on raised drying beds or tables, where they are sun-dried for around 20",out of stock,50538308862273,https://fluidcollective.co/products/filter-masha-burundi-1,,,,2025-06-19T03:37:18.000Z,2025-10-05T02:59:46.000Z,2025-06-26T04:40:29.000Z,200g,https://cdn.shopify.com/s/files/1/0841/5812/0257/files/26_5e555744-4418-4e47-9908-baaf1c337432.png,,1.0,,,,,,,,,
8881852580161,Fluid,Fluidcollective,Filter Subscription | Everyday,45.0,USD,,"NOVEMBER SUBSCRIPTION Order deadline: Now until 25 October 2025 Shipping date: 29 October 2025 Our filter subscription is the perfect way to be exposed to the seasonality of coffee. Get first dibs to our latest selections, on rotation each month to have a unique experience. Our filter coffees are roasted slightly on the lighter spectrum to express vibrancy and clarity. Each coffee is specially chosen and prepared by our team before it reaches your doorstep. If you order more than 1 bag of coffee, you will receive different coffees that are contrasting in flavour profile, processing or varietal. *Our subscription requires a minimum commitment of 3 billing cycles. Head over to Subscription FAQs for additional information",out of stock,49222681919809,https://fluidcollective.co/products/filter-subscription,,,,2023-11-15T03:28:43.000Z,2025-10-05T02:59:46.000Z,2024-10-14T07:45:02.000Z,200 g,https://cdn.shopify.com/s/files/1/0841/5812/0257/files/26.png,,1.0,,,,,,,,,2 x 200g bags
9952757678401,Fluid,Fluidcollective,"Filter | Masha, Burundi",52.0,USD,,"Nestled in northern Burundi near the border of Rwanda, the Masha Washing Station is located in the Kayanza region—an area well-known for producing some of the country’s most vibrant coffees. Masha serves as a central processing hub for over 3,200 smallholder farmers in the surrounding community. On average, each of these producers cultivates just 297 coffee trees, making coffee not just a crop, but a vital source of livelihood and income for their families. Once the cherries are harvested and delivered to the station—often on the same day—they are promptly depulped to preserve freshness and quality. The beans then undergo a traditional wet fermentation process, soaking underwater for 12 to 24 hours to break down the mucilage and enhance clarity in the cup. After fermentation, the coffee is carefully washed for approximately two hours to remove any remaining residue. To complete the process, the beans are spread out on raised drying beds or tables, where they are sun-dried for around 20",out of stock,50538308895041,https://fluidcollective.co/products/filter-masha-burundi-1,,,,2025-06-19T03:37:18.000Z,2025-10-05T02:59:46.000Z,2025-06-26T04:40:29.000Z,500g,https://cdn.shopify.com/s/files/1/0841/5812/0257/files/26_5e555744-4418-4e47-9908-baaf1c337432.png,,1.0,,,,,,,,,
